timestamp,it_load_kW,hvac_kW,ups_kW,total_consumption_kW,pue,temperature_C
2025-01-01 00:00:00,222.13764469387647,102.69371978652424,43.883940196865865,368.71530467726654,1.6598506083261388,19.702853480257005
2025-01-01 01:00:00,185.4344549864268,85.75374913808895,37.333798502525994,308.5220026270418,1.663779272571673,22.077795004543056
2025-01-01 02:00:00,223.9261070786296,85.6169652274039,40.21323387728197,349.7563061833155,1.5619273283775783,17.809053068994128
2025-01-01 03:00:00,223.39730153783842,72.97813608722116,28.931252267153727,325.30668989221334,1.4561800328510852,17.758548774010123
2025-01-01 04:00:00,207.49231323639094,81.23276317686215,34.275263496268906,323.000339909522,1.5566858110138064,16.443153937560837
2025-01-01 05:00:00,228.66949837242024,75.07360011001416,35.86728473339601,339.6103832158304,1.4851582114494668,20.08933056526068
2025-01-01 06:00:00,267.14748693980835,78.58206110937415,38.08190436486207,383.81145241404454,1.436702462787988,14.226369067015279
2025-01-01 07:00:00,274.09436112118465,86.50910920840286,42.96249384076266,403.5659641703501,1.4723614251659942,15.816459006444479
2025-01-01 08:00:00,289.44378831528246,115.48264117610724,37.128071923307914,442.0545014146976,1.5272550984344526,17.602591778134
2025-01-01 09:00:00,312.379488993098,111.00562346987816,36.24952572454785,459.63463818752405,1.4713982651968538,12.592541745632095
2025-01-01 10:00:00,307.7494998916844,98.37166197395644,47.748965684407864,453.87012755004866,1.4748037859031222,13.301309247360205
2025-01-01 11:00:00,362.3523011701241,123.24147407982827,40.815572061311016,526.4093473112634,1.4527556348099875,14.514523585264586
2025-01-01 12:00:00,333.9672796246416,121.39631688950601,37.685806002570324,493.0494025167179,1.4763404458989955,13.538195116309595
2025-01-01 13:00:00,371.96463371076356,143.6048221070566,30.937946914006478,546.5074027318267,1.4692456034860186,18.5005223293758
2025-01-01 14:00:00,379.06203522920214,116.33734227395088,35.135534072849794,530.5349115760027,1.3995991744602216,16.70988955971886
2025-01-01 15:00:00,358.88666329477184,146.07971181719256,41.144855671082304,546.1112307830467,1.5216815965504347,20.21861617853043
2025-01-01 16:00:00,384.94722439999003,151.76472399582934,45.2021988823886,581.914147278208,1.5116725368918469,20.412368907585254
2025-01-01 17:00:00,407.5244777200187,143.8182994765606,33.74565781627875,585.088435012858,1.4357136000425255,20.55027437280859
2025-01-01 18:00:00,357.51731822953724,136.79788568039018,42.349929660993425,536.6651335709208,1.5010884961560522,22.89380966923701
2025-01-01 19:00:00,323.26313987533194,129.21639445157462,43.04913372621417,495.5286680531207,1.5328956720652527,21.490302524061697
2025-01-01 20:00:00,321.65474712611103,129.1808446220132,37.97111541226485,488.80670716038907,1.5196626554643786,24.083490731976138
2025-01-01 21:00:00,315.3706376970178,119.42557255158411,41.086037682269726,475.88224793087164,1.508961808892495,20.397305551797736
2025-01-01 22:00:00,280.18421202248,97.63480269533768,47.80413799474415,425.6231527125618,1.5190832832451417,21.17856149445919
2025-01-01 23:00:00,254.9520171036629,89.97646022478374,33.82361963406083,378.7520969625075,1.485581880328908,23.92846856409629
2025-01-02 00:00:00,210.99438904187372,98.1354795007889,26.377581090976957,335.50744963363957,1.590124984636701,17.816337513230014
2025-01-02 01:00:00,231.07599702359818,92.61511243851491,35.08222745811178,358.7733369202249,1.5526205297886733,21.135099088707594
2025-01-02 02:00:00,221.8098351960904,82.25090524451346,31.68149627564829,335.74223671625214,1.5136490066792578,18.74154312362165
