timestamp,it_load_kW,hvac_kW,ups_kW,total_consumption_kW,pue,temperature_C
2025-01-01 00:00:00,256.22065421821503,86.03836868056938,34.16828098670415,376.4273038854885,1.4691528480951317,19.24763310573257
2025-01-01 01:00:00,199.02159942784849,65.84179619322087,32.96686895031322,297.83026457138254,1.496472068497044,20.04415440208646
2025-01-01 02:00:00,224.73341966216012,95.81705139194196,22.514516023529318,343.06498707763143,1.5265419250655206,21.899305950360723
2025-01-01 03:00:00,188.4075520315183,59.22810124035368,33.35342519652914,280.9890784684011,1.491389678590989,18.164608217859424
2025-01-01 04:00:00,232.35908820006432,84.15598863620946,40.367057941273316,356.8821347775471,1.5359077948793927,16.311741594286016
2025-01-01 05:00:00,194.04842603100465,81.52192980962637,31.622564949877514,307.19292079050854,1.583073499093602,14.663950336927694
2025-01-01 06:00:00,223.57083235859596,76.23681538710797,32.61730813826081,332.42495588396474,1.4868887518867955,17.172165155286983
2025-01-01 07:00:00,244.0801044610543,62.67136012224809,31.403878153501747,338.15534273680413,1.3854277204751055,17.91362794789686
2025-01-01 08:00:00,238.810479607547,90.95627873431916,44.99133840305298,374.7580967449191,1.5692698970362766,16.229577635324233
2025-01-01 09:00:00,315.34992718108765,125.43973338237276,37.46996571680509,478.2596262802655,1.516599767615066,14.082233613962105
2025-01-01 10:00:00,295.36875508384685,92.69831338535498,40.22937042368817,428.29643889289,1.4500397605403752,17.16486726484758
2025-01-01 11:00:00,321.4692981807028,113.92643563028327,46.19175144783722,481.58748525882334,1.498082361159465,14.534569144822438
2025-01-01 12:00:00,353.47507571009646,122.21669451893199,39.84335134547242,515.5351215745009,1.4584765857644753,15.483788677611035
2025-01-01 13:00:00,391.33856038896215,152.75110343280852,41.20513359605788,585.2947974178286,1.4956226057460016,18.639888700662027
2025-01-01 14:00:00,372.2930744575357,130.35300498522938,48.45009886572869,551.0961783084938,1.4802751276302688,19.39584796563057
2025-01-01 15:00:00,425.79809860867914,157.4815805673901,42.843317456701755,626.122996632771,1.4704692169332496,20.265945640995724
2025-01-01 16:00:00,386.4845484635181,137.71978989845837,40.710550586013746,564.9148889479901,1.4616752240000994,21.16356428871173
2025-01-01 17:00:00,372.739343000294,148.74307524851642,45.65390981590075,567.1363280647112,1.521535997514123,20.314257485314716
2025-01-01 18:00:00,371.7142794698713,150.507178569122,46.37182312053959,568.5932811595329,1.529651435426277,21.844138900470565
2025-01-01 19:00:00,342.6389585515333,133.56833698590427,37.94820247004141,514.155498007479,1.50057512485157,22.47774877471252
2025-01-01 20:00:00,304.25504961539946,136.37513711735156,41.834254064723055,482.464440797474,1.5857236926957965,21.60915727315536
2025-01-01 21:00:00,290.10235085115505,111.10227829470696,52.41499971662304,453.619628862485,1.5636537502421928,22.005691107003745
2025-01-01 22:00:00,279.707747469836,97.62860776887119,42.34177702241815,419.67813226112537,1.5004165456889387,24.00502776559004
2025-01-01 23:00:00,283.3852132072239,118.26104931996875,39.87776876126757,441.52403128846026,1.5580348257818173,22.40277813713487
2025-01-02 00:00:00,241.10241522963037,95.73650090684535,43.444586128269144,380.28350226474487,1.577269567799874,19.764947754133132
2025-01-02 01:00:00,230.61746730672087,64.9910896337397,41.19646643706762,336.8050233775282,1.4604488866820224,19.542328635557848
2025-01-02 02:00:00,172.79077662859265,55.310338986589485,42.00382197133368,270.1049375865158,1.5631907145547261,17.910790757629393
2025-01-02 03:00:00,205.18032110792774,70.42843791112965,41.7553218079027,317.3640808269601,1.5467569166149326,16.30674326147472
2025-01-02 04:00:00,212.56408819211464,67.56375150185843,45.424758236820566,325.5525979307937,1.531550323009221,18.16938501936876
2025-01-02 05:00:00,253.73247520438224,80.08291183413495,43.13999585348167,376.95538289199885,1.48564105792276,17.121318971109954
2025-01-02 06:00:00,265.04980633795446,80.22135182228402,38.27111643937351,383.54227459961197,1.44705736592983,15.502342407942413
2025-01-02 07:00:00,257.1344477587371,90.20863856801107,40.835544709746635,388.1786310364948,1.5096329349100404,12.443752068232229
2025-01-02 08:00:00,286.21096770837244,109.91730564242863,35.81390740606665,431.94218075686774,1.509174104037077,13.806779338205098
2025-01-02 09:00:00,298.74812034742575,90.8389264439688,39.41995609697001,429.0070028883645,1.4360157392436668,11.422221132101654
2025-01-02 10:00:00,310.1432707720756,113.93429671450843,47.58359833469865,471.6611658212827,1.5207847800376963,14.61403903485392
2025-01-02 11:00:00,345.2883679236879,104.58544894703037,36.83475659163656,486.7085734623548,1.4095712994592455,14.360965074518415
2025-01-02 12:00:00,356.84766659733947,123.81932012963875,42.1494690682971,522.8164557952754,1.465097028041414,15.682898386647647
2025-01-02 13:00:00,383.7496371702924,131.05493153996028,36.50994819340775,551.3145169036604,1.436651565246978,14.423612499456361
2025-01-02 14:00:00,399.2089410922025,138.78990963841645,32.59162288376483,570.5904736143838,1.429302840896538,20.06457323261185
2025-01-02 15:00:00,386.37702788147027,134.25347816847824,47.55210489894544,568.182610948894,1.4705393176822008,19.63910235344503
2025-01-02 16:00:00,406.9939989575979,159.5213974019182,46.767111182416485,613.2825075419325,1.5068588458618195,21.757529987578152
2025-01-02 17:00:00,357.5812855230534,133.65949139709244,33.53283160073555,524.7736085208813,1.4675645224365328,19.43768274534788
2025-01-02 18:00:00,363.8700734266036,146.38810955780403,38.25638454941498,548.5145675338226,1.507446222131988,20.636778340166636
2025-01-02 19:00:00,348.61337764415697,157.92304865067672,34.720872547450604,541.2572988422843,1.5526004839514975,24.147528212873585
2025-01-02 20:00:00,290.2110350006778,135.58737693941293,42.23238022191301,468.0307921620037,1.6127256917053847,23.862850390083583
2025-01-02 21:00:00,311.21351575407266,122.53501846569088,44.00861758730381,477.7571518070674,1.5351426837920528,21.721935255012816
2025-01-02 22:00:00,289.63738817195537,121.98227433060704,41.03378007241542,452.6534425749778,1.562828077659094,21.621682063387688
2025-01-02 23:00:00,285.99824436286764,130.82690909519582,41.67103523903879,458.4961886971023,1.6031433679549916,20.346334429708246
2025-01-03 00:00:00,235.5537882271827,86.48739239339235,36.84794047964276,358.88912110021784,1.5235973227230923,21.536116535291313
2025-01-03 01:00:00,233.02946251328225,66.36180655223059,48.27956865051829,347.67083771603114,1.491960861799673,18.441953714082473
2025-01-03 02:00:00,224.84485752784124,86.57395519626112,28.23263017065508,339.65144289475745,1.5106035629598527,20.782740052532
2025-01-03 03:00:00,180.56327903189558,80.03344151503096,34.10829706130063,294.70501760822714,1.6321425883951133,18.417094014187455
2025-01-03 04:00:00,218.48442536945927,77.190840797261,45.03974362372122,340.7150097904415,1.5594475863178308,17.538064461593518
2025-01-03 05:00:00,196.0809427659656,61.434582346192386,37.254073919396795,294.7695990315548,1.5033057005615278,15.385865210184033
2025-01-03 06:00:00,241.57638401727382,89.15237510643662,37.70764778351609,368.43640690722657,1.5251342071619123,17.216894028407808
2025-01-03 07:00:00,268.156247188733,103.48680858881536,41.53663966790379,413.1796954454522,1.5408169668881484,16.41535635044512
2025-01-03 08:00:00,281.66890460424094,93.51682218534314,40.74807497800416,415.93380176758825,1.4766763209165608,13.626877971966
2025-01-03 09:00:00,263.0152133755172,107.66325732086045,34.37667926768683,405.05514996406447,1.5400445653527701,12.18637040122913
2025-01-03 10:00:00,349.67850209906203,112.57122054705806,51.792702522148794,514.0424251682689,1.470042973996278,16.82529889508582
2025-01-03 11:00:00,350.50922190046424,133.03956557681792,30.615018126351792,514.1638056036339,1.4669052152631905,12.059574926132521
2025-01-03 12:00:00,381.6959293241165,142.12175278803164,46.44190407118532,570.2595861833333,1.4940153728993486,16.291197262179896
2025-01-03 13:00:00,365.6077078162667,128.31818969031093,35.00764837742459,528.9335458840022,1.4467242746146194,13.012819251944155
2025-01-03 14:00:00,379.9352522909308,146.2027380328549,48.28093375934388,574.4189240831296,1.5118863559501325,20.726766897940085
2025-01-03 15:00:00,427.6038548124853,161.15019381156523,44.29940343874785,633.0534520627983,1.4804671308223067,19.31399312719111
2025-01-03 16:00:00,383.4153502666712,132.0463332017538,37.73731607094316,553.1989995393682,1.4428191233204666,17.667832941770815
2025-01-03 17:00:00,370.22993253968747,129.41312124294723,48.723261177012915,548.3663149596476,1.4811506762783544,19.67904316074815
2025-01-03 18:00:00,356.9624947731183,146.1713815086631,28.700079507600833,531.8339557893822,1.4898874911982292,21.825397278589442
2025-01-03 19:00:00,363.07303901052774,125.31333987402263,49.02237911397976,537.4087579985302,1.480167074545426,17.391920839809355
2025-01-03 20:00:00,294.95299189930876,98.42433470564899,46.18449354592157,439.56182015087927,1.4902775432803108,18.867062275802873
2025-01-03 21:00:00,294.2700101575273,130.8305484527409,34.163324509843335,459.26388312011153,1.560688711956276,22.753665526620267
2025-01-03 22:00:00,260.7088215037598,99.24278249579115,37.95359107092164,397.90519507047253,1.5262436950747145,21.574843335511794
2025-01-03 23:00:00,300.16591417373655,120.17069803676297,45.740299311172194,466.0769115216717,1.5527309714850088,22.07967001631509
2025-01-04 00:00:00,213.39701550134532,86.6919491235084,42.814425602990994,342.9033902278447,1.6068799716914641,20.87842114398045
2025-01-04 01:00:00,183.9669915895402,66.69935949178603,45.15629281485764,295.8226438961839,1.608020228738705,19.573779115134904
2025-01-04 02:00:00,178.95624289206546,74.123519099562,34.82384216474087,287.9036041563683,1.608793297756104,20.432016280302076
2025-01-04 03:00:00,168.1574093365133,53.91265273052147,26.281848418392848,248.35191048542762,1.4769013834438343,19.797485852124662
2025-01-04 04:00:00,166.83232138151826,40.0,34.09832069673135,240.9306420782496,1.444148472449056,15.816293558145137
2025-01-04 05:00:00,179.14827634505897,70.69956689844759,33.472186747412664,283.32002999091924,1.5814834268637572,17.46359099754786
2025-01-04 06:00:00,225.85443860122274,76.34827001664745,41.50524729256501,343.7079559104352,1.5218118272950976,14.627809264229528
2025-01-04 07:00:00,203.86078239582147,83.46887375902004,30.133321137436972,317.4629772922785,1.557253796249462,13.428754540596021
2025-01-04 08:00:00,222.11161464737606,56.970458520427655,41.17644137714202,320.25851454494574,1.4418809887694866,14.553624653565379
2025-01-04 09:00:00,251.63515758728954,69.14244418116633,47.605170816372,368.3827725848278,1.46395589597626,12.502157574791585
2025-01-04 10:00:00,291.855724388205,114.7209682257595,37.072079084600176,443.6487716985647,1.5200961798112818,14.344295113426467
2025-01-04 11:00:00,291.63205677697925,90.26012433757117,37.733367814050006,419.62554892860044,1.4388869096427972,12.30721738111571
2025-01-04 12:00:00,279.0745055375511,108.15258602305671,32.54694539715043,419.7740369577582,1.5041647611242481,15.99409078660085
2025-01-04 13:00:00,311.1086651179497,121.94133885989038,39.642769822237895,472.692773800078,1.5193815756332834,16.32096499177819
2025-01-04 14:00:00,317.7627317663173,116.63472471320586,47.276481874458966,481.6739383539821,1.515828919510313,18.129759126342975
2025-01-04 15:00:00,295.9773891265246,94.91813095484436,36.2086760820004,427.10419616336935,1.4430298119184726,17.995750320172586
2025-01-04 16:00:00,303.9472565588325,102.16774829037499,30.41711753594533,436.53212238515283,1.436210108712256,17.24288301747611
2025-01-04 17:00:00,316.24173786139056,128.71320935141438,24.238519985217977,469.1934671980229,1.4836544675316432,20.12192416846297
2025-01-04 18:00:00,290.4732794794106,105.56053489543555,39.379040521788745,435.41285489663494,1.498977309296699,22.348098194972316
2025-01-04 19:00:00,313.3016034806244,123.23409157312523,36.11827518593513,472.6539702396848,1.5086228892183606,21.996061143623855
2025-01-04 20:00:00,271.5470509150007,119.08965275479162,44.23261965327019,434.8693233230625,1.6014510997550282,23.93990678795009
2025-01-04 21:00:00,237.80392631591346,78.14187739677033,40.06087482651948,356.0066785392032,1.4970597166098172,20.09596412207462
2025-01-04 22:00:00,225.66711196648052,91.58515656925746,34.96013276072139,352.21240129645935,1.560760884593477,21.169008208997298
2025-01-04 23:00:00,192.80447092561823,85.55638294589313,46.86172971743655,325.22258358894794,1.6868000105371783,21.958996759188327
2025-01-05 00:00:00,182.02108370485166,69.12725631338304,32.29535079067764,283.4436908089123,1.5572025231347268,20.398282229024698
2025-01-05 01:00:00,196.19658134775037,82.44597593774007,32.430109226851236,311.0726665123417,1.58551522343286,21.443733250956885
2025-01-05 02:00:00,173.703829590981,50.03472614282779,39.12162074396212,262.8601764777709,1.5132664437895562,17.625472967849323
2025-01-05 03:00:00,137.7478959622964,44.14385769423316,23.149142482416778,205.04089613894635,1.4885228896350549,17.42887095296957
2025-01-05 04:00:00,150.65722941488474,61.57832922239739,48.035634148578005,260.27119278586014,1.7275718782078284,14.927056302090229
2025-01-05 05:00:00,192.822785973162,58.02588747518595,34.02264870590235,284.8713221542503,1.477373748732684,16.13917666320768
2025-01-05 06:00:00,173.4505373839306,61.90613532932401,40.54927402407773,275.90594673733233,1.5906894893419556,14.946327343494769
2025-01-05 07:00:00,203.72318576331307,87.98614800890647,35.33636590886531,327.0456996810849,1.6053435373872895,11.983169899325809
2025-01-05 08:00:00,246.96926586067596,95.1001453678879,34.74628775301542,376.8156989815793,1.5257594813200535,13.725775653499504
2025-01-05 09:00:00,242.20480917199305,88.33467849522847,31.284769704821066,361.8242573720426,1.4938772628379402,15.596354531099527
2025-01-05 10:00:00,260.38712968147405,99.96796507535642,48.962686677094325,409.3177814339248,1.571958575428188,14.502602428804611
2025-01-05 11:00:00,276.06660149762104,86.71956816321278,35.68817492571465,398.47434458654845,1.4433993189501493,14.69057702521726
2025-01-05 12:00:00,317.83515745358613,119.34341104552827,41.14465763925734,478.32322613837175,1.5049412090549545,18.515859771251982
2025-01-05 13:00:00,297.76846676146675,105.04664222817708,33.91620874914014,436.73131773878396,1.4666808829312208,14.120050471079002
2025-01-05 14:00:00,295.5507262038997,103.72719849647612,35.44272871908804,434.7206534194639,1.4708833877794336,16.742554096032396
2025-01-05 15:00:00,321.72534829961853,104.80631539417344,37.1413407102977,463.6730044040897,1.441207560593818,15.417477412542324
2025-01-05 16:00:00,347.25373584023305,105.14844358078915,44.68462116276705,497.0868005837892,1.431480065667292,18.759316223314215
2025-01-05 17:00:00,317.0933610569204,88.51220118082409,52.4833881841391,458.0889504218836,1.4446500831647924,17.359882343364486
2025-01-05 18:00:00,326.7766568346381,116.37162610799913,44.752698408257636,487.9009813508949,1.49307170860063,20.799222937506503
2025-01-05 19:00:00,305.7222369363849,114.38431573422845,32.994772108934555,453.1013247795479,1.4820685904958555,23.467540051029353
2025-01-05 20:00:00,245.65338109950454,85.96685332063582,45.455181332462445,377.0754157526028,1.5349897244030375,22.109245478834023
2025-01-05 21:00:00,247.97406193185157,104.95973139422428,32.322880958892696,385.25667428496854,1.5536168230000003,23.03087976981509
2025-01-05 22:00:00,225.8922309189347,97.659667238188,42.64060352736604,366.1925016844888,1.6210938295434483,19.82244499570291
2025-01-05 23:00:00,210.12072268573496,66.87177921864416,30.916265353357893,307.90876725773705,1.465389816492578,19.64403419939814
2025-01-06 00:00:00,259.4404559673783,94.23226154233618,35.92253874254001,389.59525625225444,1.5016750367615823,20.06383522980972
2025-01-06 01:00:00,248.45647951576865,95.21809780114485,45.469277493031164,389.1438548099446,1.566245547583906,19.187667047322964
2025-01-06 02:00:00,227.4126954766693,102.1611158025821,42.73666442083977,372.31047570009116,1.6371578328980634,23.262433976298063
2025-01-06 03:00:00,232.931354644094,82.4780803032809,35.63697762465968,351.04641257203457,1.5070809728832502,16.828579716550745
