timestamp,radio_load_kW,battery_soc_%,generator_kW,total_consumption_kW,ambient_temp_C
2025-01-01 00:00:00,7.865412521282844,95.86016816145352,0.5559874115307567,8.4213999328136,20.37048755844163
2025-01-01 01:00:00,10.908332605690108,67.62184501173151,2.4631255214542955,13.371458127144404,16.835176798267657
2025-01-01 02:00:00,5.305002499390494,100.0,0.056768223837095344,5.36177072322759,11.409387416273178
2025-01-01 03:00:00,5.373481887492144,60.47912200477498,2.3433032099706312,7.716785097462775,31.61805940637633
2025-01-01 04:00:00,13.226005606596583,78.48214904964416,0.28151637840918675,13.50752198500577,30.32252522825194
2025-01-01 05:00:00,8.60190641411263,85.88317206484577,0.5940895813403596,9.19599599545299,34.992941832153264
2025-01-01 06:00:00,6.270605126518848,82.80991867735032,0.5876312338855244,6.858236360404372,34.91592092684763
2025-01-01 07:00:00,10.222432600548043,73.77300480179406,3.246051510580318,13.468484111128362,23.885792640065688
2025-01-01 08:00:00,12.699935530986108,77.91877749642725,3.7302243963271167,16.430159927313227,29.224685379512763
2025-01-01 09:00:00,7.1582102749684315,75.06999065341168,2.916843825485798,10.07505410045423,33.619143247060705
2025-01-01 10:00:00,11.228904758190001,74.10635243055789,4.810862742372709,16.03976750056271,31.241184766935287
2025-01-01 11:00:00,5.85347464993768,88.49602097021025,1.8743528976185204,7.727827547556201,16.18370254357994
2025-01-01 12:00:00,5.516817211686077,83.57015485965047,1.4285604314093037,6.945377643095381,21.263603382752336
2025-01-01 13:00:00,10.31354631568148,73.07090404739346,4.342995640947302,14.656541956628782,13.228985378787375
2025-01-01 14:00:00,10.406351216101065,88.9959987543325,1.117979192597263,11.524330408698328,33.85127568146806
2025-01-01 15:00:00,11.374299014982066,83.07299520876609,4.816112697203057,16.190411712185124,25.154365861272
2025-01-01 16:00:00,12.260913337226615,88.1286211883896,0.06077237344908171,12.321685710675697,15.716070137586568
2025-01-01 17:00:00,14.758520794625346,86.29628841923612,4.849394133538195,19.60791492816354,26.792517110146417
2025-01-01 18:00:00,10.163003483011952,71.71004989077927,0.21579955975288057,10.378803042764833,25.453206011447396
2025-01-01 19:00:00,8.22956472941246,74.3981895980303,4.455715568490356,12.685280297902814,18.954067950821013
2025-01-01 20:00:00,12.951861947687036,87.47293605123262,2.6385055454314994,15.590367493118535,12.838939804990726
2025-01-01 21:00:00,7.708322512620742,86.10370265433465,4.964823980596502,12.673146493217244,26.78932988981999
2025-01-01 22:00:00,9.389714207056361,79.79098406035853,0.3689828236769943,9.758697030733355,23.00769252259483
2025-01-01 23:00:00,5.784563813422659,81.17327383308782,2.7692714220066037,8.553835235429263,29.30795979339098
2025-01-02 00:00:00,5.253507434154575,92.77664895788425,4.846512678095495,10.100020112250071,23.004087527799832
2025-01-02 01:00:00,14.626484146779251,74.0842861116417,2.615489220850744,17.241973367629996,31.304537507963502
2025-01-02 02:00:00,13.359801205122059,85.47097381170038,3.1469931906763127,16.506794395798373,23.797670969362137
2025-01-02 03:00:00,11.95974206093698,77.97807347566106,3.4787434449230856,15.438485505860065,24.023449288384654
2025-01-02 04:00:00,9.089529444142698,77.82318796772779,2.272705323838866,11.362234767981565,31.916340066458627
2025-01-02 05:00:00,6.7329432007084575,90.9877685198719,3.137790400420317,9.870733601128775,20.087071655309927
2025-01-02 06:00:00,6.564370426710861,88.2541634898803,2.921571559615501,9.485941986326361,13.350380711266018
2025-01-02 07:00:00,7.502428981645953,88.13509636000639,4.505790052454945,12.008219034100897,10.719566907833475
2025-01-02 08:00:00,10.492266647061204,93.05478807154329,0.22723190170728935,10.719498548768494,28.878431391840476
2025-01-02 09:00:00,12.145959227000624,80.21003841632759,1.4048159479611515,13.550775174961775,25.507738783836615
2025-01-02 10:00:00,11.601973767177313,86.81952971294965,4.752057420382794,16.354031187560107,27.60199420248059
2025-01-02 11:00:00,7.799338969459429,76.89733243406543,4.4513189194545815,12.25065788891401,15.324104037722769
2025-01-02 12:00:00,14.54865280663194,83.24166352488442,2.278283763928565,16.826936570560505,13.409286889669243
2025-01-02 13:00:00,12.378969166957685,78.69856945632316,3.1006629890076836,15.47963215596537,10.363616641697048
2025-01-02 14:00:00,10.543540525114008,80.96995964992718,1.3869059149056633,11.93044644001967,18.764688970164926
2025-01-02 15:00:00,11.117207462343522,85.95157025436913,0.9406057986188066,12.057813260962329,24.74794217136583
2025-01-02 16:00:00,9.1960006242779,71.81779316766527,2.3184920246999106,11.51449264897781,19.806101127493307
2025-01-02 17:00:00,7.477309895011574,100.0,1.766761140130264,9.244071035141838,20.936873050593228
2025-01-02 18:00:00,8.559726786512616,69.93982618500299,2.9182805592543604,11.478007345766976,32.60396736234371
2025-01-02 19:00:00,12.57846110464369,67.85811387212269,0.3886731848249242,12.967134289468614,18.706386675582507
2025-01-02 20:00:00,5.143934886297559,91.58110873500068,4.8719740383308325,10.015908924628391,22.84973722899527
2025-01-02 21:00:00,6.160726405069163,87.91662693962935,4.931053722398015,11.091780127467178,29.591325318528575
2025-01-02 22:00:00,5.4600264202175275,86.24119817052156,3.490808570098726,8.950834990316253,19.913569558031753
2025-01-02 23:00:00,5.407288023189701,86.2834550926428,2.680481831720602,8.087769854910302,25.552167505696836
2025-01-03 00:00:00,13.554605840110073,79.87753227153085,1.5476380814316388,15.102243921541712,31.55909271866863
2025-01-03 01:00:00,12.036578593800236,71.02745628514168,4.068975098534743,16.10555369233498,33.738015591441055
2025-01-03 02:00:00,9.741738290873252,80.75804558193727,3.4236558627693965,13.165394153642648,13.676837023225948
2025-01-03 03:00:00,5.978341606510015,73.22838288487888,0.8130846967244565,6.791426303234472,33.16469062903736
2025-01-03 04:00:00,9.916158751168323,89.7511973341775,4.554635922469212,14.470794673637535,22.302907326988453
2025-01-03 05:00:00,9.734717707805657,78.52942618497862,4.112686214615845,13.847403922421503,16.45610970747396
2025-01-03 06:00:00,6.732018699100152,71.74502803207488,4.74899956645962,11.481018265559772,21.478393905956533
2025-01-03 07:00:00,9.33851649237973,76.78614158347007,3.6285975419418,12.96711403432153,34.50081438213692
2025-01-03 08:00:00,8.985047343973735,84.12931454275625,3.0670759796789495,12.052123323652683,22.31545234982174
2025-01-03 09:00:00,11.158500980522165,74.36275447196026,2.0912151814530944,13.24971616197526,18.218790257187706
2025-01-03 10:00:00,11.350936508676437,71.77779604433569,4.663642416770067,16.014578925446504,25.835021357918144
2025-01-03 11:00:00,5.453040097720445,82.43687211491913,4.330319447502042,9.783359545222487,16.003640469454826
2025-01-03 12:00:00,8.746126146264713,82.44966571108722,0.22609335053094703,8.97221949679566,11.896583202716599
2025-01-03 13:00:00,11.258599157142363,74.9305682462887,0.13183487248626002,11.390434029628624,13.22199304776623
2025-01-03 14:00:00,10.031362585800878,75.28961694381677,1.8823168343902479,11.913679420191126,13.20114597394431
2025-01-03 15:00:00,13.564898411883222,82.32049937357637,4.052766653909164,17.617665065792387,13.797567337807358
2025-01-03 16:00:00,11.586936316189451,65.51915658502676,4.936380646574722,16.523316962764174,13.470679316235254
2025-01-03 17:00:00,6.629344270814297,65.92536225623445,0.7520844555176409,7.381428726331938,26.021868620080365
2025-01-03 18:00:00,5.705687474004298,72.81555778747564,2.9706535767606757,8.676341050764973,14.54700210997862
2025-01-03 19:00:00,11.424192782063155,77.86552848288153,1.9044542831551077,13.328647065218263,18.64168208309658
2025-01-03 20:00:00,5.265113105416218,83.10907565598005,4.8495719890730165,10.114685094489236,32.4197102476503
2025-01-03 21:00:00,10.857755812734633,94.75356216949552,4.210594615678543,15.068350428413176,21.84904100657181
2025-01-03 22:00:00,14.402302414249576,88.5765962320202,4.1916435235556895,18.593945937805266,26.68894346302568
2025-01-03 23:00:00,10.75474177875879,78.40061470036574,2.3434657989748513,13.09820757773364,14.307996780040746
